TransRefNo,Item,TDate,QntyIn,QntyOut,GRN,RevGRN,MINTrans,RevMIN,Disposal,Lse,Price,GRNBal,AvgPrice,StCn,Transfer,ActPrice,Company,SortOrder,Official,Profit,BinLoc,Production
"31826","241927","05/03/26 00:00:00",0,1,0,0,1,0,0,0,8300,0,7800,0,0,8300,"01",,1,500,"Z001",0
"31026","262250","06/30/26 00:00:00",0,4,0,0,1,0,0,0,3360,0,3358.25,0,0,3360,"01",,1,7,"Z001",0
"31026","262251","06/30/26 00:00:00",0,3,0,0,1,0,0,0,380,0,375.25,0,0,380,"01",,1,14.25,"Z001",0
"31926","6030","07/01/26 00:00:00",0,7,0,0,1,0,0,0,130,0,88.2442748091603,0,0,130,"01",,1,292.2900763358779,"Z001",0
"31926","241912","07/01/26 00:00:00",0,2,0,0,1,0,0,0,300,0,66.57356608478803,0,0,300,"01",,1,466.852867830424,"Z001",0
"31926","251941","07/01/26 00:00:00",0,3,0,0,1,0,0,0,400,0,290,0,0,400,"01",,1,330,"Z001",0
"31926","252045","07/01/26 00:00:00",0,2,0,0,1,0,0,0,100,0,39.17464114832536,0,0,100,"01",,1,121.6507177033493,"Z001",0
"31926","251963","07/01/26 00:00:00",0,1,0,0,1,0,0,0,8000,0,5500,0,0,8000,"01",,1,2500,"Z001",0
"31926","262237","07/01/26 00:00:00",0,2,0,0,1,0,0,1,120,0,0,0,0,120,"01",,1,240,"Z001",0
"31926","6475","07/01/26 00:00:00",0,2,0,0,1,0,0,1,150,0,75.70999999999999,0,0,150,"01",,1,148.58,"Z001",0
"32026","6505","07/02/26 00:00:00",0,2,0,0,1,0,0,0,100,0,70.16778669724771,0,0,100,"01",,1,59.66442660550459,"Z001",0
"32026","6602","07/02/26 00:00:00",0,2,0,0,1,0,0,0,100,0,70.21683890577508,0,0,100,"01",,1,59.56632218844985,"Z001",0
"32026","6585","07/02/26 00:00:00",0,2,0,0,1,0,0,0,170,0,128.5928143712575,0,0,170,"01",,1,82.81437125748505,"Z001",0
"32026","6098","07/02/26 00:00:00",0,1,0,0,1,0,0,0,50,0,32.84396654074474,0,0,50,"01",,1,17.15603345925526,"Z001",0
"32026","6572","07/02/26 00:00:00",0,2,0,0,1,0,0,0,3000,0,1800,0,0,3000,"01",,1,2400,"Z001",0
"32026","241912","07/02/26 00:00:00",0,2,0,0,1,0,0,0,300,0,66.57356608478803,0,0,300,"01",,1,466.852867830424,"Z001",0
"32026","262188","07/02/26 00:00:00",0,1,0,0,1,0,0,0,150,0,50,0,0,150,"01",,1,100,"Z001",0
"32026","252009","07/02/26 00:00:00",0,1,0,0,1,0,0,0,250,0,192.95,0,0,250,"01",,1,57.05000000000001,"Z001",0
"32026","252061","07/02/26 00:00:00",0,1,0,0,1,0,0,0,150,0,70,0,0,150,"01",,1,80,"Z001",0
"32026","6474","07/02/26 00:00:00",0,3,0,0,1,0,0,1,80,0,47.29000000000001,0,0,80,"01",,1,98.12999999999998,"Z001",0
"32126","251938","01/03/26 00:00:00",0,2,0,0,1,0,0,0,3500,0,1505.667741935484,0,0,3500,"01",,1,3988.664516129032,"Z001",0
"32126","252052","01/03/26 00:00:00",0,2,0,0,1,0,0,0,2500,0,653.5700000000001,0,0,2500,"01",,1,3692.86,"Z001",0
"32126","251944","01/03/26 00:00:00",0,1,0,0,1,0,0,0,2600,0,1835,0,0,2600,"01",,1,765,"Z001",0
"32126","262106","01/03/26 00:00:00",0,1,0,0,1,0,0,0,7000,0,0,0,0,7000,"01",,1,7000,"Z001",0
"32126","6346","01/03/26 00:00:00",0,2,0,0,1,0,0,0,850,0,428.1578947368421,0,0,850,"01",,1,843.6842105263158,"Z001",0
"32126","6476","01/03/26 00:00:00",0,2,0,0,1,0,0,0,14000,0,10053.78529411765,0,0,14000,"01",,1,7892.4294117647,"Z001",0
"32226","262106","01/03/26 00:00:00",0,1,0,0,1,0,0,0,7000,0,0,0,0,7000,"01",,1,7000,"Z001",0
"32226","6317","01/03/26 00:00:00",0,1,0,0,1,0,0,0,6000,0,2920,0,0,6000,"01",,1,3080,"Z001",0
"32226","252052","01/03/26 00:00:00",0,2,0,0,1,0,0,0,3000,0,653.5700000000001,0,0,3000,"01",,1,4692.86,"Z001",0
"32226","251938","01/03/26 00:00:00",0,2,0,0,1,0,0,0,3500,0,1505.667741935484,0,0,3500,"01",,1,3988.664516129032,"Z001",0
"32226","251953","01/03/26 00:00:00",0,1,0,0,1,0,0,0,3300,0,718.3709677419355,0,0,3300,"01",,1,2581.629032258064,"Z001",0
"32226","251944","01/03/26 00:00:00",0,1,0,0,1,0,0,0,2500,0,1835,0,0,2500,"01",,1,665,"Z001",0
"31726","6565","04/08/26 00:00:00",0,2,0,0,1,0,0,0,20000,0,18000,0,0,20000,"01",,1,4000,"Z001",0
"31726","6554","04/08/26 00:00:00",0,2,0,0,1,0,0,0,17000,0,15428.57142857143,0,0,17000,"01",,1,3142.857142857141,"Z001",0
"18726","5817","04/09/26 00:00:00",0,6,0,0,1,0,0,0,11000,0,7492.124435256655,0,0,11000,"01",,1,21047.25338846007,"Z001",0
"18726","973","04/09/26 00:00:00",0,1,0,0,1,0,0,0,1500,0,750,0,0,1500,"01",,1,750,"Z001",0
"18726","252059","04/09/26 00:00:00",0,1,0,0,1,0,0,0,4800,0,2979,0,0,4800,"01",,1,1821,"Z001",0
"18726","5969","04/09/26 00:00:00",0,1,0,0,1,0,0,0,40,0,17.97761900437796,0,0,40,"01",,1,22.02238099562204,"Z001",0
"18726","6619","04/09/26 00:00:00",0,2,0,0,1,0,0,1,175,0,125.94,0,0,175,"01",,1,98.12,"Z001",0
"18726","241910","04/09/26 00:00:00",0,10,0,0,1,0,0,1,250,0,17.03,0,0,250,"01",,1,2329.7,"Z001",0
"18826","1037","04/10/26 00:00:00",0,1,0,0,1,0,0,0,300,0,182.5,0,0,300,"01",,1,117.5,"Z001",0
"18826","6365","04/10/26 00:00:00",0,1,0,0,1,0,0,0,100,0,0.61,0,0,100,"01",,1,99.39,"Z001",0
"18826","6334","04/10/26 00:00:00",0,1,0,0,1,0,0,0,350,0,259.5871559633027,0,0,350,"01",,1,90.41284403669727,"Z001",0
"18826","6338","04/10/26 00:00:00",0,1,0,0,1,0,0,0,150,0,100,0,0,150,"01",,1,50,"Z001",0
"18826","251941","04/10/26 00:00:00",0,1,0,0,1,0,0,0,400,0,290,0,0,400,"01",,1,110,"Z001",0
"18826","252042","04/10/26 00:00:00",0,1,0,0,1,0,0,0,100,0,78,0,0,100,"01",,1,22,"Z001",0
"20226","221885","04/15/26 00:00:00",8,0,1,0,0,0,0,0,6800,8,6774.2,0,0,0,"01",1930,1,0,"Z001",0
"20326","262159","04/15/26 00:00:00",1,0,1,0,0,0,0,0,220,1,220,0,0,0,"01",1931,1,0,"Z001",0
"20326","262160","04/15/26 00:00:00",1,0,1,0,0,0,0,0,800,1,800,0,0,0,"01",1932,1,0,"Z001",0
"20326","262161","04/15/26 00:00:00",10,0,1,0,0,0,0,0,40,10,40,0,0,0,"01",1933,1,0,"Z001",0
"20326","262162","04/15/26 00:00:00",1,0,1,0,0,0,0,0,1500,1,1500,0,0,0,"01",1934,1,0,"Z001",0
"20426","262164","04/15/26 00:00:00",5,0,1,0,0,0,0,0,450,5,450,0,0,0,"01",1935,1,0,"Z001",0
"20426","262163","04/15/26 00:00:00",10,0,1,0,0,0,0,0,90,10,90,0,0,0,"01",1936,1,0,"Z001",0
"19126","6116","04/14/26 00:00:00",0,1,0,0,1,0,0,0,700,0,550,0,0,700,"01",,1,150,"Z001",0
"19126","6338","04/14/26 00:00:00",0,2,0,0,1,0,0,0,150,0,100,0,0,150,"01",,1,100,"Z001",0
"19126","1692","04/14/26 00:00:00",0,1,0,0,1,0,0,0,200,0,100,0,0,200,"01",,1,100,"Z001",0
"19126","241926","04/14/26 00:00:00",0,1,0,0,1,0,0,0,100000,0,80000,0,0,100000,"01",,1,20000,"Z001",0
"19126","6466","04/14/26 00:00:00",0,1,0,0,1,0,0,0,350,0,250,0,0,350,"01",,1,100,"Z001",0
"19126","6099","04/14/26 00:00:00",0,1,0,0,1,0,0,0,150,0,85,0,0,150,"01",,1,65,"Z001",0
"19126","241923","04/14/26 00:00:00",0,1,0,0,1,0,0,0,400,0,280,0,0,400,"01",,1,120,"Z001",0
"19526","262089","04/17/26 00:00:00",0,4,0,0,1,0,0,0,200,0,80,0,0,200,"01",,1,480,"Z001",0
"19526","252015","04/17/26 00:00:00",0,1,0,0,1,0,0,0,450,0,345.01,0,0,450,"01",,1,104.99,"Z001",0
"19526","6099","04/17/26 00:00:00",0,1,0,0,1,0,0,0,150,0,85,0,0,150,"01",,1,65,"Z001",0
"19526","1034","04/17/26 00:00:00",0,1,0,0,1,0,0,0,300,0,200,0,0,300,"01",,1,100,"Z001",0
"19526","6063","04/17/26 00:00:00",0,1,0,0,1,0,0,0,50,0,41,0,0,50,"01",,1,9,"Z001",0
"19526","6365","04/17/26 00:00:00",0,1,0,0,1,0,0,0,150,0,0.61,0,0,150,"01",,1,149.39,"Z001",0
"19526","6476","04/17/26 00:00:00",0,1,0,0,1,0,0,1,200,0,112.12,0,0,200,"01",,1,87.87999999999997,"Z001",0
"20626","262171","04/25/26 00:00:00",0,1,0,0,1,0,0,0,200,0,135,0,0,200,"01",,1,65,"Z001",0
"25826","262231","06/15/26 00:00:00",2,0,1,0,0,0,0,0,6840.6,2,6840.6,0,0,0,"01",2088,1,0,"Z001",0
"27626","262231","06/12/26 00:00:00",0,2,0,0,1,0,0,0,8500,0,0,0,0,8500,"01",,1,17000,"Z001",0
"27626","6466","06/12/26 00:00:00",0,1,0,0,1,0,0,0,400,0,250,0,0,400,"01",,1,150,"Z001",0
"27626","6334","06/12/26 00:00:00",0,1,0,0,1,0,0,0,350,0,279.3376232854787,0,0,350,"01",,1,70.66237671452126,"Z001",0
"27626","6030","06/12/26 00:00:00",0,2,0,0,1,0,0,0,100,0,88.2442748091603,0,0,100,"01",,1,23.5114503816794,"Z001",0
"27626","262187","06/12/26 00:00:00",0,1,0,0,1,0,0,0,1100,0,580,0,0,1100,"01",,1,520,"Z001",0
"27626","6025","06/12/26 00:00:00",0,1,0,0,1,0,0,0,50,0,61.75,0,0,50,"01",,1,-11.75,"Z001",0
"27626","6591","06/12/26 00:00:00",0,1,0,0,1,0,0,0,5000,0,3698.342661968713,0,0,5000,"01",,1,1301.657338031287,"Z001",0
"27626","252050","06/12/26 00:00:00",0,2,0,0,1,0,0,0,1800,0,400.68,0,0,1800,"01",,1,2798.64,"Z001",0
"27626","1717","06/12/26 00:00:00",0,1,0,0,1,0,0,0,8000,0,4800,0,0,8000,"01",,1,3200,"Z001",0
"27626","262204","06/12/26 00:00:00",0,2,0,0,1,0,0,0,1160,0,1850,0,0,1160,"01",,1,-1380,"Z001",0
"27626","251938","06/12/26 00:00:00",0,2,0,0,1,0,0,0,3500,0,1505.667741935484,0,0,3500,"01",,1,3988.664516129032,"Z001",0
"27626","241933","06/12/26 00:00:00",0,2,0,0,1,0,0,0,2500,0,739.61,0,0,2500,"01",,1,3520.78,"Z001",0
"27626","201762","06/12/26 00:00:00",0,1,0,0,1,0,0,0,750,0,600,0,0,750,"01",,1,150,"Z001",0
"27626","6616","06/12/26 00:00:00",0,2,0,0,1,0,0,0,250,0,132.0967741935484,0,0,250,"01",,1,235.8064516129032,"Z001",0
"27626","862","06/12/26 00:00:00",0,1,0,0,1,0,0,0,250,0,120,0,0,250,"01",,1,130,"Z001",0
"27626","5832","06/12/26 00:00:00",0,2,0,0,1,0,0,0,350,0,132.0823244552058,0,0,350,"01",,1,435.8353510895884,"Z001",0
"27626","898","06/12/26 00:00:00",0,1,0,0,1,0,0,0,36000,0,25000,0,0,36000,"01",,1,11000,"Z001",0
"28026","1471","06/15/26 00:00:00",0,1,0,0,1,0,0,0,12800,0,10800,0,0,12800,"01",,1,2000,"Z001",0
"26126","5970","06/03/26 00:00:00",0,2,0,0,1,0,0,0,130,0,87.1124031007752,0,0,130,"01",,1,85.77519379844961,"Z001",0
"26126","1400","06/03/26 00:00:00",0,20,0,0,1,0,0,0,2.5,0,0.53,0,0,2.5,"01",,1,39.4,"Z001",0
"26126","6334","06/03/26 00:00:00",0,1,0,0,1,0,0,0,350,0,277.8717076058005,0,0,350,"01",,1,72.12829239419949,"Z001",0
"26126","6098","06/03/26 00:00:00",0,1,0,0,1,0,0,0,50,0,32.84396654074474,0,0,50,"01",,1,17.15603345925526,"Z001",0
"27926","262230","06/13/26 00:00:00",0,12,0,0,1,0,0,0,1375,0,364,0,0,1375,"01",,1,12132,"Z001",0
"27926","6391","06/13/26 00:00:00",0,2,0,0,1,0,0,0,130,0,97.5,0,0,130,"01",,1,65,"Z001",0
"27926","262170","06/13/26 00:00:00",0,2,0,0,1,0,0,0,20,0,10,0,0,20,"01",,1,20,"Z001",0
"27926","6466","06/13/26 00:00:00",0,1,0,0,1,0,0,0,350,0,250,0,0,350,"01",,1,100,"Z001",0
"27926","6063","06/13/26 00:00:00",0,1,0,0,1,0,0,0,70,0,43.32758620689656,0,0,70,"01",,1,26.67241379310344,"Z001",0
"27926","201725","06/13/26 00:00:00",0,1,0,0,1,0,0,0,10000,0,6650,0,0,10000,"01",,1,3350,"Z001",0
"27926","937","06/13/26 00:00:00",0,1,0,0,1,0,0,0,4800,0,2600,0,0,4800,"01",,1,2200,"Z001",0
"27926","251948","06/13/26 00:00:00",0,1,0,0,1,0,0,0,34000,0,22559.54,0,0,34000,"01",,1,11440.46,"Z001",0
"27926","262098","06/13/26 00:00:00",0,3,0,0,1,0,0,0,2766.669921875,0,1500,0,0,2766.669921875,"01",,1,3800.009765625,"Z001",0
"27926","6616","06/13/26 00:00:00",0,5,0,0,1,0,0,0,200,0,132.0967741935484,0,0,200,"01",,1,339.516129032258,"Z001",0
"27926","5970","06/13/26 00:00:00",0,1,0,0,1,0,0,0,130,0,87.1124031007752,0,0,130,"01",,1,42.8875968992248,"Z001",0
"27926","6098","06/13/26 00:00:00",0,1,0,0,1,0,0,0,50,0,32.84396654074474,0,0,50,"01",,1,17.15603345925526,"Z001",0
"21226","252005","05/02/26 00:00:00",0,1,0,0,1,0,0,0,35500,0,19800,0,0,35500,"01",,1,15700,"Z001",0
"21226","241931","05/02/26 00:00:00",0,1,0,0,1,0,0,0,2800,0,1802,0,0,2800,"01",,1,998,"Z001",0
"21226","241918","05/02/26 00:00:00",0,1,0,0,1,0,0,0,2500,0,653.5700000000001,0,0,2500,"01",,1,1846.43,"Z001",0
"21226","251938","05/02/26 00:00:00",0,1,0,0,1,0,0,0,3500,0,1505.667741935484,0,0,3500,"01",,1,1994.332258064516,"Z001",0
"21226","1674","05/02/26 00:00:00",0,1,0,0,1,0,0,0,3200,0,2000,0,0,3200,"01",,1,1200,"Z001",0
"21226","5832","05/02/26 00:00:00",0,2,0,0,1,0,0,0,300,0,132.0823244552058,0,0,300,"01",,1,335.8353510895884,"Z001",0
"21226","251969","05/02/26 00:00:00",0,1,0,0,1,0,0,0,850,0,312.5,0,0,850,"01",,1,537.5,"Z001",0
"21226","6364","05/02/26 00:00:00",0,1,0,0,1,0,0,0,300,0,156.3333333333333,0,0,300,"01",,1,143.6666666666667,"Z001",0
"21226","6030","05/02/26 00:00:00",0,4,0,0,1,0,0,0,100,0,80,0,0,100,"01",,1,80,"Z001",0
"21226","262116","05/02/26 00:00:00",0,1,0,0,1,0,0,0,350,0,260,0,0,350,"01",,1,90,"Z001",0
"21226","6466","05/02/26 00:00:00",0,1,0,0,1,0,0,0,400,0,250,0,0,400,"01",,1,150,"Z001",0
"21226","251942","05/02/26 00:00:00",0,1,0,0,1,0,0,0,400,0,224.4761273209549,0,0,400,"01",,1,175.5238726790451,"Z001",0
"21326","262098","05/04/26 00:00:00",0,1,0,0,1,0,0,0,3000,0,1500,0,0,3000,"01",,1,1500,"Z001",0
"21326","252003","05/04/26 00:00:00",0,1,0,0,1,0,0,0,25000,0,15764.70588235294,0,0,25000,"01",,1,9235.294117647059,"Z001",0
"21326","5817","05/04/26 00:00:00",0,10,0,0,1,0,0,0,11000,0,8024.556002892803,0,0,11000,"01",,1,29754.43997107197,"Z001",0
"21326","973","05/04/26 00:00:00",0,1,0,0,1,0,0,0,1250,0,750,0,0,1250,"01",,1,500,"Z001",0
"21326","241912","05/04/26 00:00:00",0,6,0,0,1,0,0,0,250,0,66.57356608478803,0,0,250,"01",,1,1100.558603491272,"Z001",0
"21326","1439","05/04/26 00:00:00",0,1,0,0,1,0,0,0,7300,0,5600,0,0,7300,"01",,1,1700,"Z001",0
"21326","251936","05/04/26 00:00:00",0,8,0,0,1,0,0,0,1500,0,856,0,0,1500,"01",,1,5152,"Z001",0
"21326","262089","05/04/26 00:00:00",0,12,0,0,1,0,0,0,200,0,80,0,0,200,"01",,1,1440,"Z001",0
"21326","1425","05/04/26 00:00:00",0,16,0,0,1,0,0,0,200,0,80,0,0,200,"01",,1,1920,"Z001",0
"21326","262116","05/04/26 00:00:00",0,2,0,0,1,0,0,0,400,0,260,0,0,400,"01",,1,280,"Z001",0
"21326","5832","05/04/26 00:00:00",0,2,0,0,1,0,0,0,300,0,132.0823244552058,0,0,300,"01",,1,335.8353510895884,"Z001",0
"21326","262105","05/04/26 00:00:00",0,4,0,0,1,0,0,0,100,0,50,0,0,100,"01",,1,200,"Z001",0
"21326","262195","05/04/26 00:00:00",0,1,0,0,1,0,0,0,1000,0,550,0,0,1000,"01",,1,450,"Z001",0
"21326","262144","05/04/26 00:00:00",0,1,0,0,1,0,0,0,52000,0,40000,0,0,52000,"01",,1,12000,"Z001",0
"21326","241916","05/04/26 00:00:00",0,1,0,0,1,0,0,0,185000,0,156000,0,0,185000,"01",,1,29000,"Z001",0
"21326","6616","05/04/26 00:00:00",0,2,0,0,1,0,0,0,250,0,132.0967741935484,0,0,250,"01",,1,235.8064516129032,"Z001",0
"21326","241910","05/04/26 00:00:00",0,20,0,0,1,0,0,1,250,0,17.03,0,0,250,"01",,1,4659.4,"Z001",0
"21326","6476","05/04/26 00:00:00",0,10,0,0,1,0,0,1,200,0,112.12,0,0,200,"01",,1,878.7999999999997,"Z001",0
"21426","6584","05/05/26 00:00:00",0,3,0,0,1,0,0,0,100,0,85,0,0,100,"01",,1,45,"Z001",0
"21426","6602","05/05/26 00:00:00",0,2,0,0,1,0,0,0,100,0,70.21683890577508,0,0,100,"01",,1,59.56632218844985,"Z001",0
"21426","5969","05/05/26 00:00:00",0,3,0,0,1,0,0,0,25,0,17.97761900437796,0,0,25,"01",,1,21.06714298686611,"Z001",0
"21426","6334","05/05/26 00:00:00",0,1,0,0,1,0,0,0,300,0,259.5871559633027,0,0,300,"01",,1,40.41284403669727,"Z001",0
"21426","6338","05/05/26 00:00:00",0,1,0,0,1,0,0,0,150,0,100,0,0,150,"01",,1,50,"Z001",0
"21426","6616","05/05/26 00:00:00",0,5,0,0,1,0,0,0,240,0,132.0967741935484,0,0,240,"01",,1,539.516129032258,"Z001",0
"21426","6505","05/05/26 00:00:00",0,15,0,0,1,0,0,0,113.3333282470703,0,70.16778669724771,0,0,113.3333282470703,"01",,1,647.4831232473391,"Z001",0
"21426","6030","05/05/26 00:00:00",0,5,0,0,1,0,0,0,100,0,80,0,0,100,"01",,1,100,"Z001",0
"21426","862","05/05/26 00:00:00",0,2,0,0,1,0,0,0,200,0,120,0,0,200,"01",,1,160,"Z001",0
"21426","252009","05/05/26 00:00:00",0,1,0,0,1,0,0,0,250,0,192.95,0,0,250,"01",,1,57.05000000000001,"Z001",0
"21526","252003","05/06/26 00:00:00",0,1,0,0,1,0,0,0,22000,0,15764.70588235294,0,0,22000,"01",,1,6235.294117647059,"Z001",0
"21526","962","05/06/26 00:00:00",0,1,0,0,1,0,0,0,600,0,412.3724999999999,0,0,600,"01",,1,187.6275000000001,"Z001",0
"21526","262125","05/06/26 00:00:00",0,1,0,0,1,0,0,0,150,0,90,0,0,150,"01",,1,60,"Z001",0
"21526","262198","05/06/26 00:00:00",0,2,0,0,1,0,0,0,400,0,210,0,0,400,"01",,1,380,"Z001",0
"21526","6338","05/06/26 00:00:00",0,1,0,0,1,0,0,0,150,0,100,0,0,150,"01",,1,50,"Z001",0
"21526","6296","05/06/26 00:00:00",0,2,0,0,1,0,0,0,150,0,76,0,0,150,"01",,1,148,"Z001",0
"21526","6025","05/06/26 00:00:00",0,2,0,0,1,0,0,0,100,0,61.75,0,0,100,"01",,1,76.5,"Z001",0
"21526","231903","05/06/26 00:00:00",0,20,0,0,1,0,0,1,2.5,0,0,0,0,2.5,"01",,1,50,"Z001",0
"22326","6614","05/08/26 00:00:00",1,0,1,0,0,0,0,0,3000,1,3000,0,0,0,"01",2008,1,0,"Z001",0
"21626","252021","04/16/26 00:00:00",0,71,0,0,1,0,0,0,285,0,324.8,0,0,285,"01",,1,-2825.800000000001,"Z001",0
"22626","262076","03/26/26 00:00:00",400,0,1,0,0,0,0,0,422.24,400,422.24,0,0,0,"01",2012,1,0,"Z001",0
"22626","252021","03/26/26 00:00:00",800,0,1,0,0,0,0,0,324.8,800,324.8,0,0,0,"01",2013,1,0,"Z001",0
"22526","262076","01/23/26 00:00:00",200,0,1,0,0,0,0,0,422.24,200,422.24,0,0,0,"01",2011,1,0,"Z001",0
"22726","262205","02/20/26 00:00:00",1,0,1,0,0,0,0,0,29400,1,29400,0,0,0,"01",2014,1,0,"Z001",0
"21926","262076","02/24/26 00:00:00",0,176,0,0,1,0,0,0,600,0,422.24,0,0,600,"01",,1,31285.76,"Z001",0
"21926","973","02/24/26 00:00:00",0,1,0,0,1,0,0,0,1500,0,750,0,0,1500,"01",,1,750,"Z001",0
"21926","262205","02/24/26 00:00:00",0,1,0,0,1,0,0,0,40000,0,29400,0,0,40000,"01",,1,10600,"Z001",0
"22226","252029","05/07/26 00:00:00",0,1,0,0,1,0,0,0,50,0,25,0,0,50,"01",,1,25,"Z001",0
"22226","6616","05/07/26 00:00:00",0,1,0,0,1,0,0,0,200,0,132.0967741935484,0,0,200,"01",,1,67.90322580645162,"Z001",0
"22226","262194","05/07/26 00:00:00",0,1,0,0,1,0,0,0,650,0,450,0,0,650,"01",,1,200,"Z001",0
"22226","262101","05/07/26 00:00:00",0,2,0,0,1,0,0,0,350,0,180,0,0,350,"01",,1,340,"Z001",0
"22226","6364","05/07/26 00:00:00",0,1,0,0,1,0,0,0,350,0,156.3333333333333,0,0,350,"01",,1,193.6666666666667,"Z001",0
"22326","262187","05/08/26 00:00:00",0,1,0,0,1,0,0,0,850,0,580,0,0,850,"01",,1,270,"Z001",0
"22326","6614","05/08/26 00:00:00",0,2,0,0,1,0,0,0,5500,0,3000,0,0,5500,"01",,1,5000,"Z001",0
"22326","6390","05/08/26 00:00:00",0,1,0,0,1,0,0,0,800,0,500,0,0,800,"01",,1,300,"Z001",0
"22326","6338","05/08/26 00:00:00",0,1,0,0,1,0,0,0,150,0,100,0,0,150,"01",,1,50,"Z001",0
"22326","252045","05/08/26 00:00:00",0,5,0,0,1,0,0,0,100,0,39.17464114832536,0,0,100,"01",,1,304.1267942583732,"Z001",0
"22126","252021","04/26/26 00:00:00",0,430,0,0,1,0,0,0,400,0,324.8,0,0,400,"01",,1,32336,"Z001",0
"22326","6589","05/08/26 00:00:00",0,1,0,0,1,0,0,0,800,0,570,0,0,800,"01",,1,230,"Z001",0
"22326","787","05/08/26 00:00:00",0,30,0,0,1,0,0,1,100,0,45.51,0,0,100,"01",,1,1634.7,"Z001",0
"22426","251963","05/09/26 00:00:00",0,1,0,0,1,0,0,0,11000,0,5500,0,0,11000,"01",,1,5500,"Z001",0
"22426","201725","05/09/26 00:00:00",0,1,0,0,1,0,0,0,11000,0,6650,0,0,11000,"01",,1,4350,"Z001",0
"22426","6346","05/09/26 00:00:00",0,1,0,0,1,0,0,0,500,0,428.1578947368421,0,0,500,"01",,1,71.84210526315792,"Z001",0
"22426","1032","05/09/26 00:00:00",0,1,0,0,1,0,0,0,450,0,388.8888888888889,0,0,450,"01",,1,61.11111111111109,"Z001",0
"22526","6025","05/10/26 00:00:00",0,1,0,0,1,0,0,0,100,0,61.75,0,0,100,"01",,1,38.25,"Z001",0
"22526","262128","05/10/26 00:00:00",0,1,0,0,1,0,0,0,200,0,93.09613969035891,0,0,200,"01",,1,106.9038603096411,"Z001",0
"22526","6616","05/10/26 00:00:00",0,1,0,0,1,0,0,0,250,0,132.0967741935484,0,0,250,"01",,1,117.9032258064516,"Z001",0
"22526","6099","05/10/26 00:00:00",0,1,0,0,1,0,0,0,200,0,85,0,0,200,"01",,1,115,"Z001",0
"22526","262194","05/10/26 00:00:00",0,1,0,0,1,0,0,0,700,0,450,0,0,700,"01",,1,250,"Z001",0
"22626","262146","05/12/26 00:00:00",0,1,0,0,1,0,0,0,9400,0,8149,0,0,9400,"01",,1,1251,"Z001",0
"22626","252044","05/12/26 00:00:00",0,1,0,0,1,0,0,0,250,0,130,0,0,250,"01",,1,120,"Z001",0
"22626","251946","05/12/26 00:00:00",0,1,0,0,1,0,0,0,1000,0,824.5813333333333,0,0,1000,"01",,1,175.4186666666667,"Z001",0
"22626","6365","05/12/26 00:00:00",0,2,0,0,1,0,0,0,100,0,0.61,0,0,100,"01",,1,198.78,"Z001",0
"22626","6030","05/12/26 00:00:00",0,2,0,0,1,0,0,0,100,0,80,0,0,100,"01",,1,40,"Z001",0
"22626","1691","05/12/26 00:00:00",0,6,0,0,1,0,0,1,10,0,0,0,0,10,"01",,1,60,"Z001",0
"22826","262206","05/14/26 00:00:00",1,0,1,0,0,0,0,0,1400,1,1400,0,0,0,"01",2015,1,0,"Z001",0
"22826","262208","05/14/26 00:00:00",1,0,1,0,0,0,0,0,800,1,800,0,0,0,"01",2016,1,0,"Z001",0
"22826","262209","05/14/26 00:00:00",60,0,1,0,0,0,0,0,3.33,60,3.33,0,0,0,"01",2017,1,0,"Z001",0
"22826","262210","05/14/26 00:00:00",60,0,1,0,0,0,0,0,4.17,60,4.17,0,0,0,"01",2018,1,0,"Z001",0
"22826","262211","05/14/26 00:00:00",20,0,1,0,0,0,0,0,23,20,23,0,0,0,"01",2019,1,0,"Z001",0
"22926","6467","05/14/26 00:00:00",1,0,1,0,0,0,0,0,280,1,280,0,0,0,"01",2023,1,0,"Z001",0
"22926","847","05/14/26 00:00:00",4,0,1,0,0,0,0,0,280,4,297.4871794871795,0,0,0,"01",2020,1,0,"Z001",0
"22926","262212","05/14/26 00:00:00",10,0,1,0,0,0,0,0,80,10,80,0,0,0,"01",2021,1,0,"Z001",0
"22926","5969","05/14/26 00:00:00",32,0,1,0,0,0,0,0,18,32,17.98077403459781,0,0,0,"01",2022,1,0,"Z001",0
"23026","262213","05/15/26 00:00:00",5,0,1,0,0,0,0,0,2000,5,2000,0,0,0,"01",2024,1,0,"Z001",0
"23026","262214","05/15/26 00:00:00",5,0,1,0,0,0,0,0,2000,5,2000,0,0,0,"01",2025,1,0,"Z001",0
"21426","262181","04/25/26 00:00:00",5,0,1,0,0,0,0,0,2200,5,2200,0,0,0,"01",2026,1,0,"Z001",0
"22726","1287","05/13/26 00:00:00",0,2,0,0,1,0,0,0,13500,0,12400,0,0,13500,"01",,1,2200,"Z001",0
"22726","6030","05/13/26 00:00:00",0,1,0,0,1,0,0,0,100,0,80,0,0,100,"01",,1,20,"Z001",0
"22726","6173","05/13/26 00:00:00",0,1,0,0,1,0,0,0,100,0,62.91683406990759,0,0,100,"01",,1,37.08316593009241,"Z001",0
"22726","252029","05/13/26 00:00:00",0,1,0,0,1,0,0,0,50,0,25,0,0,50,"01",,1,25,"Z001",0
"22726","262196","05/13/26 00:00:00",0,1,0,0,1,0,0,0,500,0,320,0,0,500,"01",,1,180,"Z001",0
